Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1999,6,23,3,1548,1546,1703,1646,AA,1903,N237AA,195,180,151,17,2,DFW,ONT,1189,6,38,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,1802,1802,2008,2012,AS,440,N964AS,126,130,115,-4,0,PDX,ONT,838,2,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,21,1,748,740,855,850,WN,526,N357,67,70,50,5,8,SJC,ONT,333,5,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,11,5,NA,1652,NA,1747,AA,509,UNKNOW,NA,115,NA,NA,NA,ATL,ORD,606,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,726,718,1004,945,UA,642,N948UA,158,147,142,19,8,AUS,ORD,978,2,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,12,6,921,920,1106,1058,AA,1511,N481AA,165,158,125,8,1,BOS,ORD,867,7,33,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,1741,0,1906,0,UA,337,N1829U,145,115,114,36,6,BWI,ORD,622,6,25,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,2137,1958,2140,2015,UA,1105,N552UA,63,77,44,85,99,CMH,ORD,296,6,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,11,5,NA,715,NA,815,AA,1829,UNKNOW,NA,120,NA,NA,NA,DCA,ORD,612,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,1531,0,1845,0,UA,258,N791UA,134,134,111,0,0,DEN,ORD,888,10,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,1017,0,1228,0,UA,1656,N991UA,131,131,118,-5,-5,DFW,ORD,802,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,633,637,736,742,AA,841,N726AA,123,125,107,-6,-4,EWR,ORD,719,4,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,NA,2120,NA,2245,UA,665,UNKNOW,NA,145,NA,NA,NA,EWR,ORD,719,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,2230,0,2342,0,UA,1619,N804UA,132,118,105,177,163,IAD,ORD,589,5,22,0,NA,0,NA,NA,NA,NA,NA
1999,6,19,6,1511,1518,1701,1642,AA,871,N2DGAA,170,144,129,19,-7,ISP,ORD,773,25,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,629,0,1220,0,UA,38,N595UA,231,227,204,3,-1,LAX,ORD,1745,12,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,2000,2000,2134,2128,AA,357,N295AA,154,148,111,6,0,LGA,ORD,733,16,27,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,1929,1934,2206,2124,AA,631,N221AA,217,170,199,42,-5,MCO,ORD,1005,7,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,26,6,904,836,1056,1043,AA,1226,N545AA,172,187,153,13,28,MIA,ORD,1197,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,1757,1800,1912,1926,NW,614,N817EA,75,86,51,-14,-3,MSP,ORD,334,7,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,618,0,1159,0,UA,684,N586UA,221,229,201,-10,-2,ONT,ORD,1700,7,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,NA,1530,NA,1648,UA,1867,UNKNOW,NA,138,NA,NA,NA,PHL,ORD,678,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,128,0,143,0,UA,1189,N414UA,75,94,61,253,272,PIT,ORD,412,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,10,4,NA,0,NA,0,UA,1417,UNKNOW,NA,NA,NA,NA,NA,RIC,ORD,642,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,1650,1654,1713,1710,UA,1273,N7256U,83,76,58,3,-4,SDF,ORD,286,13,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,9,3,1811,1805,30,1,UA,156,N426UA,259,236,239,29,6,SFO,ORD,1846,4,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,7,1,957,956,1546,1541,AA,854,N625AA,229,225,208,5,1,SNA,ORD,1726,7,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,20,7,1647,1650,1800,1746,AA,851,N519AA,133,116,94,14,-3,SYR,ORD,607,23,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,22,2,2214,2215,2305,2315,US,1066,N889US,51,60,44,-10,-1,CLT,ORF,290,2,5,0,NA,0,NA,NA,NA,NA,NA
1999,6,10,4,1109,1100,1409,1406,TW,692,N932L,120,126,107,3,9,STL,ORF,784,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,1914,1905,2230,2201,CO,1097,N26123,196,176,147,29,9,EWR,PBI,1024,5,44,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,754,0,914,0,UA,1137,N501UA,140,149,126,-10,-1,DEN,PDX,992,3,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,18,5,1338,1308,1605,1522,AS,409,N934AS,147,134,113,43,30,LAX,PDX,834,7,27,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,848,850,1038,1105,AA,1011,N562AA,230,255,216,-27,-2,ORD,PDX,1739,3,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,1030,1030,1157,1211,AS,309,N772AS,87,101,75,-14,0,SFO,PDX,550,3,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,12,6,1415,1410,1529,1530,WN,822,N634,74,80,65,-1,5,SMF,PDX,479,1,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,21,1,1830,1730,2033,1937,US,1494,N980VJ,123,127,95,56,60,ATL,PHL,665,8,20,0,NA,0,NA,NA,NA,NA,NA
1999,6,23,3,1141,1135,1257,1242,US,989,N867US,76,67,62,15,6,BUF,PHL,279,3,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,1918,1920,2103,2111,DL,1976,N968DL,105,111,83,-8,-2,CVG,PHL,507,7,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,22,2,1807,1655,1931,1822,US,732,N974VJ,84,87,71,69,72,DTW,PHL,453,5,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,2319,2319,649,648,HP,2776,N646AW,270,269,247,1,0,LAS,PHL,2176,4,19,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,1344,1337,1712,1616,AA,1136,N722AA,208,159,142,56,7,MIA,PHL,1013,9,57,0,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,1224,0,1612,0,UA,1862,N994UA,168,111,137,81,24,ORD,PHL,678,5,26,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,1738,1730,1905,1833,US,1564,N576US,87,63,48,32,8,PIT,PHL,267,3,36,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,1808,1800,2138,2044,AA,486,N587AA,150,104,87,54,8,ABQ,DFW,569,5,58,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,NA,1030,NA,1141,DL,431,N373DL,NA,131,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,11,5,804,809,1007,1005,AA,1303,N590AA,123,116,86,2,-5,BNA,DFW,631,22,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,1859,1904,2042,2054,AA,1417,N2DJAA,163,170,148,-12,-5,CLE,DFW,1021,6,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,903,905,1039,1021,DL,1123,N625DL,156,136,111,18,-2,CVG,DFW,812,11,34,0,NA,0,NA,NA,NA,NA,NA
1999,6,19,6,1538,0,1831,0,UA,450,N307UA,113,108,99,3,-2,DEN,DFW,641,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,NA,305,NA,535,AA,2036,UNKNOW,NA,90,NA,NA,NA,ELP,DFW,551,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,756,800,958,953,AA,1429,N2APAA,122,113,101,5,-4,HSV,DFW,603,8,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,NA,1154,NA,1317,AA,1567,UNKNOW,NA,83,NA,NA,NA,ICT,DFW,328,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,44,45,527,538,AA,612,N429AA,163,173,146,-11,-1,LAX,DFW,1235,3,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,7,1,1146,1150,1403,1426,DL,381,N979DL,197,216,175,-23,-4,LGA,DFW,1389,3,19,0,NA,0,NA,NA,NA,NA,NA
1999,6,13,7,719,723,939,943,AA,2313,N2DHAA,140,140,117,-4,-4,MDW,DFW,797,12,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,1352,1350,1624,1620,AA,1024,N465AA,152,150,117,4,2,MSP,DFW,852,14,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,11,5,1533,1427,2025,1928,AA,482,N468AA,172,181,145,57,66,ONT,DFW,1189,16,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,958,920,1206,1142,UA,359,N353UA,128,142,108,24,38,ORD,DFW,802,11,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,1046,1030,1507,1450,AA,78,N485AA,141,140,106,17,16,PHX,DFW,868,12,23,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,1001,1003,1148,1149,AA,2047,N241AA,167,166,147,-1,-2,RDU,DFW,1062,6,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,600,600,653,658,DL,352,N917DE,53,58,41,-5,0,SAT,DFW,247,6,6,0,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,50,100,603,611,DL,1404,N678DL,193,191,171,-8,-10,SFO,DFW,1464,6,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,19,6,647,645,1145,1154,AA,1222,N636AA,178,189,144,-9,2,SNA,DFW,1205,10,24,0,NA,0,NA,NA,NA,NA,NA
1999,6,9,3,846,849,951,954,AA,1085,N5DJAA,65,65,44,-3,-3,TUL,DFW,237,8,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,25,5,2252,2235,2351,2340,TW,609,N9627R,59,65,40,11,17,STL,DSM,260,4,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,5,6,632,635,931,941,NW,1554,N1308T,119,126,93,-10,-3,BHM,DTW,625,16,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,1124,1130,1301,1301,NW,1143,N677MC,97,91,63,0,-6,BWI,DTW,408,25,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,29,2,1601,1605,1729,1741,NW,1225,N722RW,88,96,62,-12,-4,DCA,DTW,405,14,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,1558,1545,1744,1743,NW,1503,N332NW,106,118,76,1,13,EWR,DTW,487,13,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,2132,2005,2301,2142,NW,1403,N620NW,89,97,66,79,87,IAD,DTW,383,9,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,720,725,756,808,NW,1003,N772NC,36,43,22,-12,-5,LAN,DTW,74,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,23,3,1003,1005,1254,1246,NW,435,N538US,171,161,139,8,-2,MCO,DTW,957,15,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,18,5,604,600,754,802,NW,691,N986US,110,122,89,-8,4,MHT,DTW,609,7,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,1700,1700,2005,1952,NW,1112,N967N,125,112,78,13,0,MSP,DTW,528,10,37,0,NA,0,NA,NA,NA,NA,NA
1999,6,29,2,1130,1005,1422,1300,NW,893,N1799U,172,175,143,82,85,PBI,DTW,1087,21,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,29,2,1601,1605,1837,1814,NW,1859,N9332,156,129,114,23,-4,PWM,DTW,668,3,39,0,NA,0,NA,NA,NA,NA,NA
1999,6,9,3,1030,1035,1800,1803,NW,442,N312US,270,268,250,-3,-5,SFO,DTW,2079,4,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,1347,645,1453,740,NW,364,N763NC,66,55,42,433,422,TVC,DTW,207,7,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,21,1,1232,1232,1307,1302,AA,2047,N403AA,95,90,76,5,0,DFW,ELP,551,3,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,555,555,755,800,WN,1140,N304,60,65,49,-5,0,PHX,ELP,347,2,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,18,5,1906,1900,2058,2115,DL,336,N995DL,112,135,89,-17,6,ATL,EWR,745,12,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,1959,2000,2144,2113,CO,369,N72824,105,73,48,31,-1,BOS,EWR,200,13,44,0,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,2054,1920,2249,2127,DL,1062,N626DL,115,127,83,82,94,CVG,EWR,569,11,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,658,700,1128,1119,CO,520,N14628,210,199,194,9,-2,DFW,EWR,1372,5,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,7,1,759,802,1243,1228,CO,204,N21108,224,206,180,15,-3,IAH,EWR,1400,9,35,0,NA,0,NA,NA,NA,NA,NA
1999,6,13,7,1641,0,100,0,UA,86,N426UA,319,311,297,9,1,LAX,EWR,2454,7,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,23,3,2259,1955,148,2256,CO,640,N23657,169,181,151,172,184,MIA,EWR,1086,8,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,1358,1400,1744,1710,CO,564,N14609,166,130,112,34,-2,ORD,EWR,719,10,44,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,1055,1055,1922,1845,CO,1924,N63305,327,290,257,37,0,PHX,EWR,2133,28,42,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,1713,1710,137,136,CO,152,N25705,324,326,295,1,3,SFO,EWR,2565,9,20,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,1218,1215,1457,1458,CO,564,N14121,159,163,131,-1,3,TPA,EWR,998,11,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,933,933,1012,1014,US,425,N895US,39,41,24,-2,0,CLT,FAY,118,5,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,902,904,1144,1147,CO,1601,N83873,162,163,145,-3,-2,CLE,FLL,1062,4,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,25,5,1126,1047,1742,1414,CO,1854,N72824,316,147,142,208,39,IAH,FLL,965,4,170,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,704,701,1100,1043,AA,1138,N847AA,176,162,149,17,3,ORD,FLL,1182,4,23,0,NA,0,NA,NA,NA,NA,NA
1999,6,9,3,1637,1640,1814,1741,NW,685,N8923E,97,61,73,33,-3,MSP,FSD,197,5,19,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,1605,1605,1652,1655,WN,574,N513,47,50,35,-3,0,SEA,GEG,224,2,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,1503,1505,1551,1552,NW,800,N777NC,48,47,25,-1,-2,DTW,GRR,120,4,19,0,NA,0,NA,NA,NA,NA,NA
1999,6,7,1,1905,1900,2020,2014,DL,1806,N323DL,75,74,53,6,5,CVG,GSO,330,4,18,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,1528,1520,1605,1557,US,986,N889US,37,37,19,8,8,CLT,GSP,75,3,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,5,6,1109,1110,1331,1344,UA,55,N1836U,322,334,296,-13,-1,LAX,HNL,2556,9,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,1745,1745,1824,1825,WN,1885,N320,39,40,29,-1,0,AUS,HOU,148,4,6,0,NA,0,NA,NA,NA,NA,NA
1999,6,5,6,1430,1430,1516,1525,WN,33,N55,46,55,39,-9,0,DAL,HOU,239,4,3,0,NA,0,NA,NA,NA,NA,NA
1999,6,26,6,1317,1300,1409,1400,WN,476,N628,52,60,45,9,17,HRL,HOU,276,2,5,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,815,815,919,915,WN,1220,N362,64,60,50,4,0,MSY,HOU,303,5,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,830,830,1029,1030,WN,634,N95,119,120,102,-1,0,STL,HOU,687,5,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,20,7,850,850,938,940,WN,153,N699,48,50,37,-2,0,SAT,HRL,233,2,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,4,5,943,0,1117,0,UA,1964,N957UA,94,102,77,-10,-2,ATL,IAD,533,7,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,1413,1415,1548,1549,US,328,N924VJ,95,94,69,-1,-2,BOS,IAD,413,5,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,1844,1841,2228,2233,AA,2016,N519AA,164,172,145,-5,3,DFW,IAD,1172,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,12,6,1428,0,1524,0,UA,1021,N305UA,56,73,42,-19,-2,LGA,IAD,229,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,1925,1925,2155,2155,AA,974,N862AA,150,150,115,0,0,MIA,IAD,921,5,30,0,NA,0,NA,NA,NA,NA,NA
1999,6,12,6,1612,0,12,0,UA,214,N404UA,300,281,281,211,192,SAN,IAD,2253,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,1342,1345,1634,1640,CO,1692,N14655,112,115,97,-6,-3,ABQ,IAH,744,7,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,26,6,634,640,824,819,CO,1583,N16310,110,99,94,5,-6,BHM,IAH,562,5,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,21,1,1435,1435,1754,1745,CO,1470,N18612,139,130,112,9,0,COS,IAH,809,6,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,18,5,913,911,1020,1014,AA,2031,N2BTAA,67,63,42,6,2,DFW,IAH,224,13,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,729,730,958,953,CO,203,N10791,209,203,174,5,-1,EWR,IAH,1400,5,30,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,1548,1545,2051,2052,CO,1184,N17773,183,187,155,-1,3,LAX,IAH,1379,8,20,0,NA,0,NA,NA,NA,NA,NA
1999,6,29,2,1942,1945,2049,2053,CO,1820,N17402,67,68,51,-4,-3,MFE,IAH,316,8,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,10,4,554,557,714,710,CO,399,N14664,80,73,63,4,-3,OKC,IAH,395,8,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,10,4,831,835,1126,1058,CO,1777,N76354,235,203,177,28,-4,PHL,IAH,1324,5,53,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,1240,1244,1748,1753,CO,1960,N13750,188,189,165,-5,-4,SAN,IAH,1303,7,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,4,5,959,1000,1405,1405,DL,1450,N313WA,186,185,162,0,-1,SLC,IAH,1195,11,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,4,5,1716,1706,2109,2109,HP,897,N158AW,113,123,100,0,10,PHX,ICT,870,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,1639,0,1948,0,UA,1266,N7253U,129,134,111,-6,-1,DEN,IND,977,5,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,2128,2115,2212,2200,WN,706,N633,44,45,33,12,13,MDW,IND,162,4,7,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,733,735,832,841,TW,76,N940AS,59,66,37,-9,-2,STL,IND,229,7,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,1612,1615,1716,1712,US,526,N931VJ,64,57,47,4,-3,PIT,ITH,239,3,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,23,3,1231,1230,1350,1339,DL,477,N132DN,79,69,44,11,1,ATL,JAX,270,5,30,0,NA,0,NA,NA,NA,NA,NA
1999,6,19,6,1527,1520,1747,1747,CO,517,N39343,140,147,114,0,7,EWR,JAX,821,5,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,1452,1455,1550,1605,TW,781,N9626F,58,70,42,-15,-3,BOS,JFK,187,6,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,1302,1300,2140,2121,AA,32,N127AA,338,321,289,19,2,LAX,JFK,2475,17,32,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,2,2030,235,2323,TW,6,N9405T,153,173,136,192,212,MIA,JFK,1090,6,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,27,7,858,0,1727,0,UA,956,N612UA,329,329,286,-2,-2,SFO,JFK,2586,10,33,0,NA,0,NA,NA,NA,NA,NA
1999,6,13,7,2330,2330,42,54,AS,171,N767AS,132,144,117,-12,0,SEA,JNU,909,6,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,13,7,1120,1120,1300,1310,WN,145,N501,220,230,210,-10,0,BNA,LAS,1588,2,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,20,7,1139,0,1225,0,UA,2707,N367UA,106,109,88,-4,-1,DEN,LAS,629,7,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,1943,0,2147,0,UA,1777,N415UA,304,288,266,154,138,IAD,LAS,2066,6,32,0,NA,0,NA,NA,NA,NA,NA
1999,6,17,4,1052,0,1150,0,UA,2556,N390UA,58,63,44,-8,-3,LAX,LAS,236,5,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,2055,2045,2249,2234,HP,398,N169AW,234,229,212,15,10,MKE,LAS,1524,4,18,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,2120,2120,2310,2256,HP,48,N641AW,230,216,213,14,0,ORD,LAS,1515,3,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,9,3,800,800,908,910,WN,83,N608,68,70,40,-2,0,PHX,LAS,256,4,24,0,NA,0,NA,NA,NA,NA,NA
1999,6,18,5,1750,1735,1845,1840,WN,670,N644,55,65,44,5,15,SAN,LAS,258,4,7,0,NA,0,NA,NA,NA,NA,NA
1999,6,16,3,942,0,1059,0,UA,2304,N377UA,77,85,64,-6,2,SFO,LAS,414,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,2105,2105,2207,2203,HP,358,N306AW,62,58,46,4,0,SNA,LAS,226,6,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,19,6,855,845,1007,1016,DL,1565,N729DA,252,271,231,-9,10,ATL,LAX,1946,5,16,0,NA,0,NA,NA,NA,NA,NA
1999,6,7,1,1645,1645,1811,1814,DL,1401,N107DL,266,269,244,-3,0,CVG,LAX,1900,10,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,14,1,2148,2135,2249,2238,AA,1261,N448AA,181,183,157,11,13,DFW,LAX,1235,6,18,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,1239,1240,2051,2100,AA,162,N131AA,312,320,286,-9,-1,HNL,LAX,2556,9,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,1200,1200,1326,1328,CO,1511,N13113,206,208,177,-2,0,IAH,LAX,1379,8,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,1143,1139,1316,1249,HP,2104,N628AW,93,70,43,27,4,LAS,LAX,236,3,47,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,1625,1620,1752,1800,WN,171,N635,207,220,191,-8,5,MCI,LAX,1363,8,8,0,NA,0,NA,NA,NA,NA,NA
1999,6,11,5,1459,0,1606,0,UA,2684,N396UA,67,73,55,23,29,OAK,LAX,337,3,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,18,5,909,910,1136,1124,AA,485,N3ABAA,267,254,231,12,-1,ORD,LAX,1745,16,20,0,NA,0,NA,NA,NA,NA,NA
1999,6,12,6,1355,1355,1609,1614,AS,402,N977AS,134,139,117,-5,0,PDX,LAX,834,6,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,25,5,1845,1839,2025,1959,HP,2704,N180AW,100,80,66,26,6,PHX,LAX,370,10,24,0,NA,0,NA,NA,NA,NA,NA
1999,6,21,1,1350,1350,1456,1510,WN,863,N329,66,80,53,-14,0,RNO,LAX,390,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,1631,1610,1733,1708,US,516,N858US,62,58,46,25,21,PIT,ABE,253,4,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,2204,2100,2258,2150,DL,1525,N918DE,114,110,87,68,64,DFW,ABQ,569,10,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,1610,1610,1703,1705,WN,1143,N354,113,115,101,-2,0,MCI,ABQ,718,3,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,8,2,1134,1135,1301,1311,TW,123,N925TW,147,156,129,-10,-1,STL,ABQ,934,3,15,0,NA,0,NA,NA,NA,NA,NA
1999,6,29,2,1754,1755,2036,2041,US,2684,N256AU,162,166,146,-5,-1,MCO,ALB,1073,3,13,0,NA,0,NA,NA,NA,NA,NA
1999,6,1,2,1548,1538,1652,1647,AS,44,N742AS,64,69,58,5,10,BET,ANC,399,3,3,0,NA,0,NA,NA,NA,NA,NA
1999,6,26,6,1930,0,2253,0,UA,1821,N591UA,383,381,338,2,0,ORD,ANC,2846,4,41,0,NA,0,NA,NA,NA,NA,NA
1999,6,13,7,1741,1740,2115,2115,TW,47,N715TW,394,395,367,0,1,STL,ANC,2936,7,20,0,NA,0,NA,NA,NA,NA,NA
1999,6,21,1,2049,2035,2234,2227,DL,1572,N919DL,45,52,27,7,14,BHM,ATL,134,9,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,7,1,905,905,1059,1056,DL,735,N647DL,114,111,84,3,0,BWI,ATL,576,18,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,2214,2125,2318,2232,DL,494,N985DL,64,67,45,46,49,CLT,ATL,227,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,1248,1250,1356,1405,DL,636,N913DE,68,75,52,-9,-2,DAB,ATL,366,5,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,3,4,1014,1015,1519,1500,UA,774,N7463U,185,165,167,19,-1,DEN,ATL,1199,4,14,0,NA,0,NA,NA,NA,NA,NA
1999,6,26,6,1257,1255,1530,1454,DL,467,N101DA,153,119,127,36,2,DTW,ATL,594,9,17,0,NA,0,NA,NA,NA,NA,NA
1999,6,6,7,1834,1830,2049,2105,DL,871,N914DE,135,155,102,-16,4,EWR,ATL,745,12,21,0,NA,0,NA,NA,NA,NA,NA
1999,6,23,3,2128,2135,2235,2229,DL,897,N376DA,67,54,38,6,-7,GSP,ATL,153,18,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,25,5,NA,830,NA,1013,US,2751,UNKNOW,NA,103,NA,NA,NA,IAD,ATL,533,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,6,28,1,1616,1450,1716,1606,DL,709,N118DL,60,76,42,70,86,JAX,ATL,270,6,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,10,4,900,900,1131,1135,DL,417,N496DA,151,155,106,-4,0,LGA,ATL,761,5,40,0,NA,0,NA,NA,NA,NA,NA
